Cod_setor;Situacao_setor;V001;V002;V003
230540705000018;1;134;0;0
230540705000019;1;116;0;0
230540705000020;1;124;0;0
230540705000021;1;106;4;0
230540705000022;8;171;0;0
230540705000023;8;131;0;0
230540705000024;8;291;1;0
230540705000025;5;63;0;0
230540705000026;5;33;0;0
230540705000027;5;67;0;0
230540705000028;5;70;0;0
230540705000029;8;87;0;0
230540705000030;8;130;1;0
230540705000031;5;159;0;0
230540705000032;8;214;1;4
230540705000033;8;179;2;0
230540705000034;8;223;0;0
230540705000035;8;164;0;0
230540705000036;8;197;0;0
230540705000037;8;296;0;0
230540705000038;1;82;2;0
230540705000039;1;73;0;0
230540705000040;1;162;1;0
230540705000041;1;172;0;0
230540705000042;1;59;0;0
230540705000043;1;44;0;0
230540705000044;1;70;1;0
230540705000045;1;188;0;0
230540705000046;1;46;0;0
230540705000047;1;133;0;1
230540705000048;1;154;0;0
230540705000049;1;175;2;0
230540705000050;1;213;0;0
230540705000051;1;146;0;0
230540705000052;1;177;1;0
230540705000053;1;94;2;0
230540705000054;1;163;0;1
230540710000001;1;27;0;0
230540710000002;8;221;0;0
230540710000003;8;48;0;0
230540710000004;8;34;0;0
230540710000005;8;81;1;0
230540715000001;1;66;0;0
230540715000002;8;285;1;0
230540715000003;5;71;0;0
230540715000004;8;93;0;0
230540715000005;5;66;0;0
230540715000006;5;51;0;0
230540715000007;8;249;8;0
230540715000008;8;147;0;0
230540715000009;1;69;0;0
230540720000001;1;51;0;0
230540720000002;1;155;2;0
230540720000003;8;166;0;0
230540720000004;8;166;0;0
230540720000005;8;171;2;0
230540720000006;8;132;0;0
230540720000007;8;83;0;0
230540720000008;5;226;0;0
230540720000009;8;175;3;0
230540720000010;1;134;1;0
230540720000011;1;126;0;0
230540720000012;5;65;0;0
230540725000001;1;64;0;1
230540725000002;8;100;0;0
230540725000003;8;136;0;0
230540725000004;8;347;1;1
230540725000005;8;222;5;0
230540725000006;8;169;0;1
230540730000001;1;51;1;0
230540730000002;8;66;0;0
230540730000003;8;131;0;0
230540730000004;8;172;2;0
230540730000005;8;154;1;0
230540730000006;8;124;0;0
230550605000001;1;81;0;0
230550605000002;1;55;0;0
230550605000003;1;72;0;0
230550605000004;1;0;0;0
230550605000005;1;76;0;0
230550605000006;1;40;0;0
230550605000007;1;45;0;0
230550605000009;1;68;0;0
230550605000010;1;78;0;0
230550605000011;1;88;2;0
230550605000012;1;100;0;0
230550605000013;1;99;0;0
230550605000014;1;53;0;0
230550605000015;1;10;0;0
230550605000016;1;3;"X";"X"
230550605000017;1;41;"X";"X"
230550605000018;1;109;3;4
230550605000019;1;120;0;0
230550605000020;1;36;0;0
230550605000021;1;88;0;0
230550605000022;1;136;0;0
230550605000023;1;75;0;0
230550605000024;1;73;0;0
230550605000025;1;39;0;0
230550605000026;1;64;0;0
230550605000027;1;63;0;0
230550605000028;1;142;0;0
230550605000029;1;21;0;0
230550605000030;1;175;1;0
230550605000031;1;76;0;0
230550605000032;1;51;0;0
230550605000033;1;10;0;0
230550605000034;1;21;0;0
230550605000035;1;121;0;0
230550605000037;1;316;1;0
230550605000038;1;3;0;0
230550605000039;1;3;0;0
230550605000040;1;0;"X";"X"
230550605000041;1;174;0;0
230550605000042;1;140;2;0
230550605000043;1;26;"X";"X"
230550605000044;1;1;"X";"X"
230550605000045;1;88;0;0
230550605000046;1;131;1;0
230550605000047;1;67;2;0
230550605000048;1;41;0;0
230550605000049;1;9;0;0
230550605000050;1;27;0;0
230550605000051;1;7;0;0
230550605000052;1;129;0;0
230550605000053;1;80;0;1
230550605000054;1;62;0;0
230550605000060;1;61;0;0
230550605000061;1;9;0;0
230550605000062;1;41;0;0
230550605000063;1;104;0;0
230550605000064;1;3;0;0
230550605000065;1;66;0;0
230550605000066;1;104;0;0
230550605000067;1;133;2;0
230550605000068;1;26;0;0
230550605000069;1;118;1;0
230550605000070;1;62;0;0
230550605000071;1;130;2;0
230550605000072;1;3;0;0
230550605000073;1;4;0;0
230550605000075;1;25;0;0
230550605000076;1;8;0;0
230550605000077;1;11;0;0
230550605000078;1;104;0;0
230550605000079;1;131;0;0
230550605000080;1;16;0;0
230550605000081;1;89;0;0
230550605000082;1;96;0;0
230550605000083;1;200;1;0
230550605000084;1;235;0;0
230550605000085;1;123;0;0
230550605000086;1;170;0;0
230550605000087;1;20;0;0
230550605000088;1;210;0;0
230550605000089;1;0;0;0
230550605000090;1;32;0;0
230550605000091;1;38;0;0
230550605000092;1;237;5;0
230550605000093;1;22;0;0
230550605000094;1;89;0;0
230550605000095;1;75;0;0
230550605000096;1;54;0;0
230550605000098;1;103;"X";"X"
230550605000099;1;213;0;0
230550605000100;1;1;"X";"X"
230550605000101;1;213;1;0
230550605000102;1;24;0;0
230550605000103;1;109;0;0
230550605000104;1;135;0;0
230550605000105;1;140;0;0
230550605000106;1;59;0;0
230550605000107;1;152;0;0
230550605000108;1;127;1;0
230550605000110;8;39;0;0
230550605000111;8;83;0;0
230550605000112;8;15;0;0
230550605000113;8;19;0;0
230550605000114;8;77;0;0
230550605000115;5;80;1;0
230550605000116;8;50;0;0
230550605000117;8;80;1;0
230550605000119;8;107;0;0
230550605000120;8;113;0;0
230550605000121;8;170;0;0
230550605000122;8;171;0;0
230550605000123;5;84;0;0
230550605000124;1;182;1;0
230550605000125;1;32;0;1
230550605000126;1;70;0;0
230550605000127;1;141;1;0
230550605000128;1;213;4;0
230550605000129;1;36;0;0
230550605000130;1;105;2;0
230550605000131;1;62;0;0
230550605000132;1;202;0;0
230550605000133;1;40;0;0
230550605000134;1;88;0;0
230550605000135;1;174;0;0
230550605000136;1;101;0;0
230550605000137;1;123;3;0
230550605000138;1;78;0;0
230550605000139;1;95;0;0
230550605000140;1;47;0;1
230550605000141;1;275;0;0
230550605000142;1;53;1;0
230550605000143;1;12;0;0
230550605000144;1;105;0;0
230550605000145;1;193;0;0
230550605000146;1;411;5;0
230550605000147;1;85;2;0
230550605000148;1;121;0;0
230550605000149;1;90;2;0
230550605000150;1;188;1;0
230550605000151;1;56;"X";"X"
230550605000152;1;163;1;0
230550605000153;8;78;0;0
230550605000157;5;38;2;0
230550610000001;1;103;1;0
230550610000002;8;108;0;0
230550610000003;1;115;0;0
230550613000001;1;104;3;0
230550613000002;8;136;0;0
230550613000003;8;70;0;0
230550613000004;8;99;1;0
230550613000005;8;68;0;0
230550613000006;8;67;0;0
230550615000001;1;32;0;0
230550615000002;8;147;1;0
230550625000001;1;46;0;0
230550625000002;1;190;0;0
230550625000003;8;37;0;0
230550625000004;5;36;1;0
230550625000005;5;20;0;0
230550625000006;8;83;0;0
230550625000007;8;75;1;0
230550625000008;8;130;0;0
230550625000009;5;59;2;0
230550625000010;8;141;1;0
230550625000011;8;83;0;0
230550625000012;8;152;0;0
230550625000013;8;40;0;0
230550625000014;1;125;1;0
230550625000015;8;108;0;0
230550635000001;1;194;0;0
230550635000002;8;63;0;0
230550635000003;8;38;0;0
230550635000004;5;83;0;0
230550635000005;8;77;0;0
230550635000006;8;102;0;0
230550635000007;1;48;0;0
230550636000001;1;29;0;0
230550636000002;8;46;0;0
230550636000003;8;77;0;0
230550636000004;5;32;0;0
230550636000005;8;81;0;0
230550640000001;1;156;0;0
230550640000002;8;104;0;0
230550640000003;8;90;0;0
230550640000004;1;13;0;0
230560505000001;1;21;0;0
230560505000002;1;52;0;0
230560505000003;1;97;1;0
230560505000004;1;80;0;0
230560505000005;1;95;0;0
230560505000006;1;83;0;1
230560505000007;1;192;0;0
230560505000008;1;138;1;0
230560505000009;1;89;0;0
230560505000010;1;124;0;0
230560505000011;1;30;0;0
230560505000012;1;71;0;0
230560505000013;1;4;0;0
230560505000014;1;121;0;0
230560505000015;1;57;1;0
230560505000016;1;132;0;0
230560505000017;8;59;0;0
230560505000018;8;45;0;0
230560505000019;5;46;0;0
230560505000020;8;79;0;0
230560505000021;8;154;0;0
230560505000022;8;62;2;0
230560505000023;8;138;0;0
230560505000024;1;45;0;0
230560505000025;1;82;0;0
230560505000026;1;45;1;0
230560505000027;1;90;0;0
230560505000028;8;63;0;0
230560505000029;8;65;1;0
230560520000001;1;49;0;0
230560520000002;8;72;0;0
230560520000003;8;71;0;0
230560520000004;8;51;0;0
230560520000005;8;33;0;0
230560520000006;8;35;0;0
230560520000007;8;40;2;0
230560520000008;8;114;0;0
230560525000001;1;31;0;0
230560525000002;8;135;0;0
230560525000003;8;110;0;0
230560525000004;8;52;0;0
230560525000005;8;32;0;0
230560525000006;8;25;0;0
230560525000007;8;15;0;0
230560525000008;8;83;1;0
230560525000009;8;46;0;0
230560525000010;8;60;0;0
230560525000011;8;115;0;0
230560530000001;1;2;"X";"X"
230560530000002;8;88;"X";"X"
230560534000001;1;28;0;0
230560534000002;8;48;0;0
230560534000003;8;78;0;0
230560534000004;8;101;0;0
230560545000001;1;69;0;0
230560545000002;8;133;1;0
230560545000003;8;34;0;0
230560545000004;8;177;3;0
230565405000001;1;72;0;1
230565405000002;1;248;0;0
230565405000003;1;68;2;0
230565405000004;8;102;0;0
230565405000005;8;127;0;0
230565405000006;8;68;0;0
230565405000007;8;108;0;0
230565405000008;8;57;0;0
230565405000009;5;39;0;0
230565405000010;8;72;1;0
230565405000011;5;106;0;0
230565405000012;8;71;0;0
230565405000013;8;114;3;0
230565405000014;5;54;0;0
230565405000015;5;55;1;0
230565405000016;1;40;0;0
230565405000017;1;42;0;0
230565405000018;1;22;"X";"X"
230565405000020;1;38;"X";"X"
230565405000021;1;89;0;0
230565405000022;8;87;0;0
230565405000023;8;87;0;0
230565405000024;1;47;0;0
230565405000025;1;8;0;0
230565405000026;1;0;"X";"X"
230565405000027;1;0;"X";"X"
230565410000001;1;49;1;0
230565410000002;8;100;0;0
230565410000003;8;63;1;0
230565410000004;8;56;2;0
230570405000001;1;49;0;0
230570405000002;1;123;1;0
230570405000003;1;232;0;0
230570405000004;1;45;0;0
230570405000005;8;49;0;0
230570405000006;8;33;1;0
230570405000007;5;97;0;0
230570405000008;8;43;0;0
230570405000009;8;99;2;0
230570405000010;1;200;2;4
230570405000011;1;161;1;0
230570405000012;1;114;0;0
230570405000013;1;86;0;0
230570405000014;8;113;0;0
230570405000015;8;76;0;0
230570410000001;1;124;2;0
230570410000002;8;88;0;0
230570410000003;8;108;0;0
230570410000004;1;90;1;0
230570420000001;1;80;1;0
230570420000002;8;44;1;0
230570420000003;8;151;0;0
230580305000001;1;8;0;0
230580305000002;1;33;0;0
230580305000003;1;226;6;0
230580305000004;1;155;0;0
230580305000005;1;149;0;0
230580305000006;1;217;2;1
230580305000007;1;96;3;0
230580305000008;1;478;0;0
230580305000009;1;12;0;0
230580305000010;1;136;0;0
230580305000011;1;169;0;0
230580305000012;2;123;0;0
230580305000013;1;122;0;0
230580305000014;1;146;1;0
230580305000015;1;96;0;0
230580305000016;1;231;3;0
230580305000017;1;72;0;0
230580305000018;8;116;0;0
230580305000019;8;54;0;0
230580305000020;8;3;"X";"X"
230580305000021;1;150;0;0
230580305000022;8;156;2;0
230580305000023;8;66;1;0
230580305000024;8;116;1;0
230580305000025;8;3;"X";"X"
230580305000026;1;14;0;0
230580305000027;1;76;0;0
230580305000028;1;20;0;0
230580305000029;1;26;0;0
230580305000030;1;13;0;0
230580305000031;8;49;0;0
230580305000032;1;79;0;0
230580305000033;8;8;0;0
230580305000034;8;133;0;1
230580305000035;1;30;0;0
230580305000036;1;78;0;0
230580305000037;1;28;0;0
230580305000038;1;6;0;0
230580305000039;1;46;0;0
230580305000040;1;85;0;0
230580305000041;1;167;0;0
230580305000042;1;70;4;0
230580305000043;1;21;0;0
230580305000044;1;24;0;0
230580305000045;1;47;0;0
230580305000046;1;22;0;0
230580305000047;1;10;0;0
230580305000049;1;108;0;0
230580305000050;1;9;0;0
230580305000051;1;54;1;0
230580305000052;1;31;0;0
230580305000053;1;352;0;0
230580305000054;1;48;0;0
230580308000001;1;175;0;0
230580308000002;8;117;1;0
230580308000003;8;73;3;0
230580315000001;1;51;0;0
230580315000002;8;54;1;0
230580315000003;8;99;4;0
230580318000001;1;83;1;0
230580318000002;8;101;1;0
230580318000003;5;131;0;0
230580318000004;5;64;0;0
230580318000005;8;212;1;0
230580318000006;5;116;0;0
230580318000007;8;106;0;0
230580318000008;5;81;0;0
230580318000009;8;98;1;0
230580318000010;8;15;0;0
230580323000001;1;3;0;0
230580323000002;1;12;0;0
230580323000003;8;89;0;2
230580323000004;8;20;0;0
230580323000005;8;59;0;0
230580323000006;8;58;0;0
230580325000001;1;136;0;0
230580325000002;8;39;0;0
230580325000003;8;122;1;1
230580325000004;8;46;0;0
230580325000005;5;25;0;0
230580325000006;8;168;0;0
230580325000007;8;93;0;0
230580325000008;8;86;2;0
230580325000009;8;19;0;0
230580325000010;8;55;0;0
230580325000011;8;27;0;0
230580325000012;8;4;0;0
230580325000013;1;95;1;0
230590205000001;1;60;0;0
230590205000002;1;102;0;3
230590205000003;1;70;0;0
230590205000004;1;195;3;1
230590205000005;1;154;0;0
230590205000006;2;90;0;0
230590205000007;2;95;0;0
230590205000008;1;71;0;0
230590205000009;1;225;0;0
230590205000010;1;80;0;0
230590205000011;8;99;0;0
230590205000012;8;148;1;0
230590205000013;8;73;0;0
230590205000014;8;98;0;0
230590205000015;8;104;0;0
230590205000016;8;82;0;0
230590205000017;8;143;0;0
230590205000018;8;97;0;0
230590205000019;8;78;0;0
230590205000020;1;64;0;0
230590205000021;1;78;0;0
230590205000022;1;116;0;0
230590205000023;1;109;0;0
230590205000024;1;242;0;0
230590205000025;1;119;0;0
230590205000026;1;159;0;0
230590205000027;1;129;0;0
230590205000028;8;163;0;0
230590207000001;1;51;0;0
230590207000002;8;125;0;0
230590207000003;8;121;0;0
230590210000001;1;159;0;0
230590210000002;8;50;0;0
230590210000003;8;202;0;0
230590210000004;5;16;0;0
230590210000005;8;64;1;0
230590210000006;8;77;0;0
230590212000001;1;119;1;0
230590212000002;8;137;0;0
230590215000001;1;181;0;0
230590215000002;8;113;0;0
230590215000003;8;130;0;1
230590215000004;1;81;0;0
230590220000001;1;87;0;0
230590220000002;8;141;2;0
230590220000003;5;37;1;0
230590225000001;1;143;0;0
230590225000002;8;46;0;2
230590225000003;8;201;0;0
230590230000001;2;139;0;0
230590230000002;8;35;0;0
230590230000003;8;238;2;0
230590230000004;8;112;0;0
230590230000005;8;82;0;0
230590230000006;8;158;1;0
230590230000007;8;40;0;0
230590230000008;5;4;0;0
230590230000009;8;120;0;0
230590230000010;8;31;0;0
230590235000001;1;184;0;0
230590235000002;8;36;0;0
230590235000003;8;112;0;0
230590235000004;8;119;0;0
230590237000001;1;117;0;0
230590237000002;8;72;0;0
230590237000003;8;24;0;0
230590240000001;1;59;0;0
230590240000002;8;148;1;0
230590240000003;8;136;0;0
230600905000001;1;125;1;0
230600905000002;1;5;0;0
230600905000003;1;80;0;0
230600905000004;1;72;0;0
230600905000006;1;120;"X";"X"
230600905000007;1;0;"X";"X"
230600905000008;1;1;"X";"X"
230600905000009;1;84;"X";"X"
230600905000010;1;188;0;0
230600905000011;1;51;0;0
230600905000012;1;36;0;0
230600905000014;1;30;0;0
230600905000015;1;42;0;0
230600905000016;1;186;1;0
230600905000017;1;53;0;0
230600905000018;1;125;0;0
230600905000019;1;8;0;0
230600905000020;1;162;0;0
230600905000021;1;26;1;0
230600905000022;8;31;0;0
230600905000023;8;73;0;1
230600905000024;8;36;0;0
230600905000025;8;72;0;0
230600905000026;1;52;0;0
230600905000029;8;5;0;0
230600905000030;8;5;0;0
230600905000031;8;39;0;0
230600907000001;1;79;0;0
230600907000002;8;27;0;0
230600907000003;8;95;0;0
230600915000001;1;168;1;0
230600915000002;8;113;0;0
230600915000003;8;107;0;0
230600915000004;8;9;0;0
230600915000005;8;9;"X";"X"
230600915000006;8;1;"X";"X"
230600925000001;1;16;0;0
230600925000002;8;46;0;0
230610805000001;1;170;0;0
230610805000002;1;138;4;0
230610805000003;1;358;0;0
230610805000004;1;84;0;0
230610805000005;1;317;2;0
230610805000006;1;106;0;0
230610805000007;1;311;0;0
230610805000008;8;32;0;0
230610805000009;8;199;4;0
230610805000010;8;131;0;0
230610805000011;8;119;2;0
230610805000012;8;6;0;0
230610805000014;8;150;0;0
230610805000015;1;78;3;0
230610805000016;1;148;0;0
230610805000017;1;83;0;0
230610805000018;1;132;1;0
230610805000019;1;102;2;0
230610805000020;8;48;0;0
230610810000001;1;75;0;0
230610810000002;8;100;1;0
230610810000003;8;14;0;0
230610810000004;8;57;0;0
230610810000005;8;20;0;0
230610815000001;1;226;0;0
230610815000002;8;109;0;0
230610815000003;8;100;6;0
230610815000004;8;88;0;0
230610815000005;8;113;2;0
230610815000006;1;62;0;0
230610820000001;1;294;16;0
230610820000002;8;117;1;0
230610820000003;8;126;0;1
230610820000004;8;74;0;0
230610820000005;1;375;7;0
230620705000001;1;85;1;0
230620705000002;1;96;0;0
230620705000003;1;87;0;0
230620705000004;8;57;0;0
230620705000005;5;47;0;0
230620705000006;5;33;0;0
230620705000007;8;46;0;0
230620705000008;5;45;0;0
230620705000009;5;74;0;0
230620705000010;8;66;0;0
230620705000012;1;84;0;0
230620705000013;1;160;0;0
230620705000014;1;132;1;0
230620705000015;8;46;0;0
230625605000001;1;113;0;0
230625605000002;1;115;0;0
230625605000003;1;125;2;0
230625605000004;1;23;1;0
230625605000005;1;115;2;0
230625605000006;1;155;1;0
230625605000007;1;122;0;0
230625605000008;1;108;0;0
230625605000009;1;154;0;0
230625605000010;1;191;5;0
230625605000011;1;40;0;0
230625605000012;1;42;3;0
230625605000013;1;139;0;0
230625605000015;1;28;0;0
230625605000016;8;25;0;0
230625605000017;1;84;1;0
230625605000018;1;96;0;0
230625605000019;1;82;2;0
230625605000020;1;45;0;0
230625605000021;1;17;0;0
230625605000022;1;87;0;0
230625605000023;1;130;"X";"X"
230625605000024;1;0;"X";"X"
230625605000025;1;33;0;0
230625605000026;1;37;1;0
230625605000027;1;106;0;0
230625605000028;1;128;2;0
230625605000029;1;147;1;0
230625605000030;1;139;0;0
230625605000031;1;19;0;0
230625605000032;1;136;0;0
230625605000033;1;69;"X";"X"
230625605000034;1;98;2;0
230625605000035;1;0;"X";"X"
230625605000036;1;19;"X";"X"
230625605000037;1;111;0;0
230625605000038;1;112;1;0
230625605000039;1;77;1;0
230625605000040;1;199;1;0
230625605000041;1;102;4;1
230625605000042;1;118;1;0
230625605000043;1;192;5;0
230625605000044;1;124;0;0
230625605000045;1;185;3;1
230625605000046;1;168;4;1
230625605000047;1;105;0;0
230625605000048;1;43;0;0
230625605000049;1;155;3;1
230625605000050;1;116;0;0
230625605000051;1;60;0;0
230625605000052;1;23;0;0
230625605000053;1;204;12;0
230625605000054;1;123;6;0
230625605000055;1;77;0;0
230625605000056;1;62;0;0
230625605000057;1;169;0;0
230625605000058;1;100;0;0
230625605000059;1;164;2;0
230625605000060;1;236;3;0
230625605000061;1;78;0;0
230625605000062;1;11;0;0
230625605000063;1;134;3;0
230625605000064;1;88;0;0
230625605000065;1;149;0;0
230625605000066;1;2;"X";"X"
230625605000067;1;18;0;0
230625605000068;1;12;0;0
230625605000069;1;13;0;0
230625605000070;1;9;0;0
230625605000071;8;4;0;0
230625605000072;8;32;0;0
230630605000001;1;96;0;0
230630605000002;1;88;0;0
230630605000003;1;59;0;0
230630605000004;1;149;3;0
230630605000005;1;189;0;0
230630605000006;1;147;2;0
230630605000007;1;194;0;0
230630605000008;1;229;0;1
230630605000009;1;134;1;0
230630605000010;1;208;0;0
230630605000011;1;194;0;0
230630605000012;1;118;1;0
230630605000013;1;182;0;0
230630605000014;1;127;0;0
